moviechrono_id;"movie,""chapter"",""character"",""dialog"""
196;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Harry Potter"",""Dumbledore didn't want anyone to know what it is we're doing.  If I tell you, I'd be betraying him."""
197;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Ginny Weasley"",""Zip me up, will you."""
198;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Ginny Weasley"",""Seems silly, doesn't it?  A wedding.  Given everything that's going on."""
199;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Harry Potter"",""Maybe that's the best reason to have it.  Because of everything that's going on."""
200;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""George Weasley"",""Morning."""
201;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Arthur Weasley"",""How's it look on your end, boys?"""
202;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Fred Weasley"",""Brilliant!"""
203;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""George Weasley"",""Bloody hell, what's the Minister of Magic doing here?"""
204;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Ron Weasley"",""Dunno.  But something tells me he didn't come to give away the bride."""
205;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Harry Potter"",""To what do we owe the pleasure, Minister?"""
206;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Rufus Scrimgeour"",""I think we both know the answer to that question, Mr. Potter."""
207;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Harry Potter"",""And this would be...?"""
208;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Rufus Scrimgeour"",""Don't be coy, Mr. Potter.  Mr. Weasley.  Would you say you were close to your former Headmaster?"""
209;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Ron Weasley"",""Dumbledore?  And me?  I dunno. I reckon I was just another Weasley to him.  He was always polite --"""
210;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Rufus Scrimgeour"",""And you, Miss Granger?  How would you characterize your relationship?"""
211;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Hermione Granger"",""We were friendly, not close like Harry, but --"""
212;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Harry Potter"",""What's this all about?"""
213;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Rufus Scrimgeour"",""This.  Despite the fact that neither of your friends appear to have been particularly close to their recently deceased Headmaster, he saw fit to remember them in his will.  Now why do you suppose that would be?"""
214;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Harry Potter"",""No idea."""
215;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Rufus Scrimgeour"",""Come now, you don't expect me to believe..."""
216;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Rufus Scrimgeour"",""'Herein is set forth the Last Will and Testament of Albus Percival Wulfric Brian Dumbledore.  First, to Ronald Bilius Weasley, I leave my Deluminator, a device of my own making, in the hope that -- when things seem most dark -- it will show him the light.'"""
217;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Ron Weasley"",""Dumbledore left this?  For me? Brilliant.  Er -- what is it?"""
218;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Ron Weasley"",""Wicked."""
219;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Rufus Scrimgeour"",""'To Miss Hermione Jean Granger, I leave my copy of The Tales of Beedle the Bard, in the hope that she will find it entertaining and instructive.'"""
220;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Ron Weasley"",""Mum used to read me those!  The Wizard and the Hopping Pot, Babbitty Rabbity and her Cackling Stump..."""
221;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Ron Weasley"",""Oh, c'mon!  Beedle's stories are famous!  Babbity Rabbitty? No...?"""
222;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Rufus Scrimgeour"",""'To Harry James Potter, I leave the Snitch he caught in his first Quidditch match at Hogwarts, as a reminder of the rewards of perseverance and skill."""
223;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Harry Potter"",""That's it then?"""
224;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Rufus Scrimgeour"",""Not quite.  Dumbledore left you a second bequest:  The Sword of Godric Gryffindor.  Unfortunately, the Sword of Gryffindor was not Dumbledore's to give away.  As an important historical artifact, it belongs..."""
225;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Hermione Granger"",""To Harry!  It belongs to Harry! It chose him!  It came to him in the Chamber of Secrets when he most needed it!"""
226;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Rufus Scrimgeour"",""The sword may present itself to any worthy Gryffindor, Miss Granger.  That does not make it that wizard's property.  And in any event the current whereabouts of the sword are unknown."""
227;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Harry Potter"",""Excuse me?"""
228;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Rufus Scrimgeour"",""The sword is missing. I won't pretend to be your friend, Mr. Potter.  But I assure you I'm not your enemy."""
229;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Harry Potter"",""You'll forgive me, Minister.  But it's a little hard to tell the difference these days."""
230;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Rufus Scrimgeour"",""Dumbledore said something very similar the last time we spoke."""
231;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Hermione Granger"",""Where is your guard, sir?"""
232;"Harry Potter and the Deathly Hallows Part 1,""Dumbledore's Will"",""Rufus Scrimgeour"",""I came alone.  I don't really need them anymore..."""
233;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Remus Lupin"",""We want you to be the godfather."""
234;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Harry Potter"",""You mean -- But that's brilliant -- I... don't know what to say."""
235;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Remus Lupin"",""Say yes."""
236;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Luna Lovegood"",""Hello, Harry!"""
237;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Luna Lovegood"",""Oh, I've interrupted a deep thought, haven't I?  I can see it growing smaller in your eyes."""
238;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Harry Potter"",""No, 'course not.  How are you, Luna?"""
239;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Luna Lovegood"",""Very well.  I was bitten by a garden gnome only moments ago."""
240;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Xenophilius Lovegood"",""Gnome saliva is enormously beneficial!  Xenophilius Lovegood. We live just over the hill!"""
241;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Harry Potter"",""Nice to meet you, sir."""
242;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Xenophilius Lovegood"",""I trust you know, Mr. Potter, that we at The Quibbler, unlike those toadies at the Daily Prophet, fully supported Dumbledore during his lifetime and in his death support you just as fully."""
243;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Luna Lovegood"",""Come, Daddy.  Harry doesn't want to talk to us right now.  He's just too nice to say so."""
244;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Harry Potter"",""Sir?  May I sit down?"""
245;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Elphias Doge"",""Mr. Potter!  By all means!"""
246;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Harry Potter"",""I found what you wrote in the Daily Prophet very moving, sir.  I take it you knew Professor Dumbledore well?"""
247;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Elphias Doge"",""I certainly knew him the longest, if you don't count his brother Aberforth -- and somehow, people never do seem to count Aberforth."""
248;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Harry Potter"",""I never even knew he had a brother, sir."""
249;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Elphias Doge"",""Yes, well, Dumbledore was always very private.  Even as a boy."""
250;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Harry Potter"",""Sir, I was wondering if you'd had much contact with him before he died."""
251;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Elphias Doge"",""The occasional owl.  Though it was strange..."""
252;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Harry Potter"",""Strange, sir?"""
253;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Elphias Doge"",""It was the owls themselves.  They often arrived in distress.  It was clear they'd traveled great distances in some cases."""
254;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Harry Potter"",""Could you tell me from where they'd come, sir?"""
255;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Elphias Doge"",""I'm afraid not.  Albus' messages mostly referenced our days together as schoolboys.  They were surprisingly intimate.  When he did speak of his current activities his words would turn elliptical.  Still, I sensed he was under great stress.  Why do you ask?"""
256;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Harry Potter"",""Just curious.  I was... close to Professor Dumbledore."""
257;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Elphias Doge"",""Well, he treasured you, Mr. Potter, I can attest to that.  I can also tell you that when a person passes, it's only natural to rue the things left unsaid, to regret the question never asked. I knew Albus nigh on 100 years, but in many ways he will always remain a riddle even to me."""
258;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Woman"",""Don't despair, Elphias.  I'm told he's been thoroughly unriddled by Rita Skeeter.  In 800 pages no less."""
259;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Elphias Doge"",""That woman is a vulture, Muriel, and you well know it."""
260;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Muriel"",""Someone has to pick the bones to get at the truth.  I read your obituary, Elphias.  Lovely.  But you did skate over some of the sticky patches in Dumbledore's life."""
261;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Elphias Doge"",""I'm sorry you think so, Muriel.  I assure you I was writing from the heart."""
262;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Muriel"",""Yes, well, Rita Skeeter hasn't made that mistake, I'm sure.  Word has it someone talked to her, someone who knew the Dumbledore family well.  You and I both know who that is, Elphias."""
263;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Elphias Doge"",""A monstrous betrayal.  I can only conclude the rumors are true and that she has become untethered."""
264;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Harry Potter"",""Who are you talking about?"""
265;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Muriel"",""Well, I don't suppose it'll be a secret once the book comes out. Bathilda Bagshot."""
266;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Harry Potter"",""Who?"""
267;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Muriel"",""Who? Bathilda Bagshot!  My god, boy, she's only the most celebrated magical historian of the last century.  Don't they read History of Magic at Hogwarts anymore?"""
268;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Harry Potter"",""Oh, right.  Slipped my mind..."""
269;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Muriel"",""She knew the Dumbledores as well as anyone.  She'd have letters, perhaps an interesting photograph or two.  I'm sure Rita Skeeter would have thought it well worth a trip to Godric's Hollow to take a peek into that old bird's rattled cage."""
270;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Harry Potter"",""Godric's Hollow?  Bathilda Bagshot lives in Godric's Hollow?"""
271;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Muriel"",""For years now.  That's where she first met Dumbledore."""
272;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Harry Potter"",""Excuse me?  You don't mean to say Dumbledore lived there too?"""
273;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Muriel"",""Of course.  The family moved there after his father killed those three Muggles.  It was quite the scandal. Honestly, my boy, are you sure you knew him at all?"""
274;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Patronus"",""The Ministry has fallen.  The Minister of Magic is dead.  They are coming..."""
275;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Elphias Doge"",""Nice meeting you, Mr. Potter!"""
276;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Hermione Granger"",""Ron!  Ron!"""
277;"Harry Potter and the Deathly Hallows Part 1,""The Wedding"",""Remus Lupin"",""Harry!  Go!  Go!"""
278;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Ron Weasley"",""Where are we?"""
279;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""Shaftesbury Avenue.  I used to come here to the theater with my mum and dad.  Just popped into my head.  I don't know why..."""
280;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""This way!"""
281;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""We need to change."""
282;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Ron Weasley"",""How the ruddy --"""
283;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""Undetectable Extension Charm."""
284;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Ron Weasley"",""You're amazing, you are."""
285;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""Always the tone of surprise."""
286;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""That'll be the books."""
287;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Harry Potter"",""Do you reckon everyone's alright at the wedding?  Maybe we should --"""
288;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Ron Weasley"",""They were after you, mate.  We'd just put everyone in danger going back."""
289;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""Ron's right.  Cappuccino, please."""
290;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Ron Weasley"",""What she said."""
291;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Harry Potter"",""Same."""
292;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Woman"",""Wicked scar."""
293;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Ron Weasley"",""So where do we go from here?  The Leaky Cauldron?"""
294;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""Too dangerous.  If Voldemort's taken over the Ministry, none of the old places are safe."""
295;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Harry Potter"",""My rucksack.  With all my things. I left it back at the Burrow --"""
296;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Harry Potter"",""You're joking."""
297;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""I've had the essentials packed for days.  Just in case."""
298;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Ron Weasley"",""By the way -- these jeans?  Not my favorite.  Bit tight."""
299;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Harry Potter"",""Down!"""
300;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Harry Potter"",""Stupefy!"""
301;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""Petrificus Totalus! Go."""
302;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""She doesn't argue."""
303;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Harry Potter"",""Lock the door, get the lights."""
304;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Harry Potter"",""This one's name is Rowle.  He was on the Astronomy Tower the night Snape killed Dumbledore."""
305;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Ron Weasley"",""This is Dolohov.  I recognize him from the wanted posters."""
306;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Ron Weasley"",""So what do we do with you, huh? Kill us if it was turned round, wouldn't you?"""
307;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Ron Weasley"",""Suppose it's him that did Mad-Eye. How would you feel then?"""
308;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Harry Potter"",""It's better we wipe their memories.  We kill them, they'll know we were here."""
309;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Ron Weasley"",""You're the boss. Hermione?"""
310;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Ron Weasley"",""You're the best with spells."""
311;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""Obliviate."""
312;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Harry Potter"",""How is it they knew we were there?"""
313;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""Maybe you still have the Trace on you."""
314;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Ron Weasley"",""Can't be. The Trace breaks at seventeen. It's Wizarding law."""
315;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Ron Weasley"",""What?"""
316;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""We didn't celebrate your birthday, Harry.  Ginny and I -- we'd prepared a cake.  We were going to bring it out at the end of the wedding..."""
317;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Harry Potter"",""Hermione.  I appreciate the thought -- honestly.  But given that we were almost killed by a couple of Death Eaters a few minutes ago..."""
318;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""Right.  Perspective."""
319;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Ron Weasley"",""We've got to get off the streets, get somewhere safe."""
320;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Harry Potter"",""I have an idea."""
321;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Alastor Moody"",""Severus Snape?"""
322;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Harry Potter"",""Mad-Eye...?"""
323;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Ron Weasley"",""What was that about?"""
324;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""Mad-eye's doing, I'd guess.  In case Snape decided to come snooping."""
325;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""Homenum revelio."""
326;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""It's a spell to reveal human presence."""
327;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""We're alone."""
328;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Harry Potter"",""Lumos."""
329;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Lily Potter"",""Dear Sirius.  Thank you for Harry's birthday present.  You'd think he'd been born on a broom."""
330;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Lily Potter"",""James says he's got the look of a Seeker, but then James would.  We had a very quiet birthday tea, just us and old Bathilda, who dotes on Harry.  Wormy dropped by late in the day, but seemed down and didn't stay long.  James is frustrated being shut up here, but Dumbledore's still got his Invisibility Cloak, so he doesn't have much choice.  By the way, Bathilda tells the most amazing stories about our old Headmaster. I don't know how much to believe. Can it really be true that Dumbledore --"""
331;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""Harry!  Harry!"""
332;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""Ron!  I've found him!"""
333;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Ron Weasley"",""Good!  Tell him from me he's a git!"""
334;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""Harry, you can't just disappear. We thought --"""
335;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""It's from your Mum.  To Sirius. Bathilda Bagshot...?"""
336;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Harry Potter"",""Yeah.  They knew her.  She wrote A History of Magic, you know."""
337;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""Did she now?"""
338;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Harry Potter"",""I'm thinking maybe we should go talk to her.  She still lives in Godric's Hollow.  I'm thinking maybe she could help us."""
339;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""Harry.  I can imagine why you'd want to go there, but... I don't think Bathilda Bagshot is going to know where Voldemort hid his Horcruxes."""
340;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Ron Weasley"",""Hey!  I think you two better come down here."""
341;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Ron Weasley"",""The two clinging to the tree are Death Eaters for sure.  Dunno 'bout the bloke on the bench. Can't see us, of course.  But we'll have to be careful coming and going.  C'mon.  There's something else you need to see."""
342;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""Lovely."""
343;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Harry Potter"",""To the Dark Lord.  I know I will be dead long before you read this... I have stolen the real Horcrux and intend to destroy it..."""
344;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Ron Weasley"",""R.A.B. was Sirius' brother?"""
345;"Harry Potter and the Deathly Hallows Part 1,""Place to Hide"",""Hermione Granger"",""Yes.  Question is, did he actually destroy the real Horcrux?"""
346;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Harry Potter"",""Stop!  I order you!"""
347;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Ron Weasley"",""Kreacher..."""
348;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Harry Potter"",""Been spying on us, have you?"""
349;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Kreacher"",""Kreacher has been... watching. Kreacher always watches."""
350;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Hermione Granger"",""Maybe he knows."""
351;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Harry Potter"",""Ever seen this before?"""
352;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Harry Potter"",""Kreacher, I own this place. Sirius left it to me.  Which means I own you too."""
353;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Kreacher"",""That was Master Regulus' locket."""
354;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Harry Potter"",""That's right.  But there were two, weren't there?"""
355;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Harry Potter"",""Where's the other one?"""
356;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Kreacher"",""Kreacher doesn't know where the other locket is."""
357;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Hermione Granger"",""But was it here?  Did you ever see it?"""
358;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Kreacher"",""Filthy Mudblood -- The Death Eaters will soon be coming for you!"""
359;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Kreacher"",""Blood-traitor Weasley --"""
360;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Hermione Granger"",""Ron!  RON!"""
361;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Harry Potter"",""Answer her."""
362;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Kreacher"",""Yes.  It was here, in this house. A most evil object..."""
363;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Harry Potter"",""How do you mean?"""
364;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Kreacher"",""Before he died, Master Regulus ordered Kreacher to destroy it. It was the last thing he asked of Kreacher.  But no matter how Kreacher tried, he could not.."""
365;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Harry Potter"",""Where is it now?  Did someone take it, Kreacher?"""
366;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Kreacher"",""He came in the night.  He took many things, including the locket."""
367;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Harry Potter"",""Who, Kreacher?  Who was it?"""
368;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Kreacher"",""Mundungus.  Mundungus Fletcher."""
369;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Harry Potter"",""Find him."""
370;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Pius Thicknesse"",""As your new Minister for Magic, I promise to restore this temple of tolerance to its former glory. Therefore, beginning today, each employee will be required to submit themselves for evaluation. But know this:  You have nothing to fear... as long as you have nothing to hide..."""
371;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Cormac McLaggen"",""My father will hear about this."""
372;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Neville Longbottom"",""He's not here, you fools."""
373;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Hermione Granger"",""They have flesh memories."""
374;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Hermione Granger"",""Snitches.  They're never touched by bare skin until the Seeker captures it.  Even the wizard who fabricates it wears gloves.  That way, if there's a dispute, the Snitch can identify who first touched it."""
375;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Harry Potter"",""You mean... it remembers me?"""
376;"Harry Potter and the Deathly Hallows Part 1,""Kreacher's Tale"",""Hermione Granger"",""When Scrimgeour first gave it to you, I thought it might open at your touch -- that Dumbledore had hidden something in it."""
377;"Harry Potter and the Deathly Hallows Part 1,""Theft of a Thief"",""Dobby"",""Harry Potter!  So long it's been --"""
378;"Harry Potter and the Deathly Hallows Part 1,""Theft of a Thief"",""Hermione Granger"",""Expelliarmus!"""
379;"Harry Potter and the Deathly Hallows Part 1,""Theft of a Thief"",""Kreacher"",""As requested, Kreacher has returned with the thief Mundungus Fletcher!"""
380;"Harry Potter and the Deathly Hallows Part 1,""Theft of a Thief"",""Dobby"",""Dobby has also returned with the thief Mundungus Fletcher!"""
381;"Harry Potter and the Deathly Hallows Part 1,""Theft of a Thief"",""Mundungus Fletcher"",""What are you playing at -- setting a pair of bleedin' 'ouse-elves on me!"""
382;"Harry Potter and the Deathly Hallows Part 1,""Theft of a Thief"",""Dobby"",""Dobby was only trying to help! Dobby saw Kreacher in Diagon Alley, which Dobby thought was curious.  And then Dobby heard Kreacher mention Harry Potter's name, which Dobby thought was very curious.  And then Dobby saw that Kreacher was talking to the thief Mundungus Fletcher, which Dobby thought was very, very --"""
383;"Harry Potter and the Deathly Hallows Part 1,""Theft of a Thief"",""Mundungus Fletcher"",""I'm no thief, you foul little git. I'm a purveyer of rare and wondrous objects --"""
384;"Harry Potter and the Deathly Hallows Part 1,""Theft of a Thief"",""Ron Weasley"",""You're a thief, Dung.  Everyone knows it."""
385;"Harry Potter and the Deathly Hallows Part 1,""Theft of a Thief"",""Dobby"",""Master Weasley!  So good to see you again!"""
386;"Harry Potter and the Deathly Hallows Part 1,""Theft of a Thief"",""Ron Weasley"",""Wicked trainers."""
387;"Harry Potter and the Deathly Hallows Part 1,""Theft of a Thief"",""Mundungus Fletcher"",""Listen, I panicked that night, all right?  I never volunteered to die for you, mate.  Can I help it if Mad-Eye fell off his broom --"""
388;"Harry Potter and the Deathly Hallows Part 1,""Theft of a Thief"",""Hermione Granger"",""Stop lying!"""
