chrono_id;movie;chapter;character;dialog
6975;Harry Potter and the Deathly Hallows Part 2;Aberforth Dumbledore;Aberforth Dumbledore;She'll always be beautiful.
6976;Harry Potter and the Deathly Hallows Part 2;Aberforth Dumbledore;Hermione Granger;She died very young, didn't she.
6977;Harry Potter and the Deathly Hallows Part 2;Aberforth Dumbledore;Aberforth Dumbledore;My brother sacrificed many things, Mr. Potter, in his journey to find power, including her. She was devoted to him -- he gave her everything, but time.
6978;Harry Potter and the Deathly Hallows Part 2;Aberforth Dumbledore;Hermione Granger;Mr. Dumbledore... thank you.
6979;Harry Potter and the Deathly Hallows Part 2;Aberforth Dumbledore;Hermione Granger;Did save our lives twice. Kept an eye on us in that mirror. That doesn't seem like someone who's given up, does it?
6980;Harry Potter and the Deathly Hallows Part 2;Aberforth Dumbledore;Hermione Granger;She's coming back! And she's got someone with her!
6981;Harry Potter and the Deathly Hallows Part 2;Aberforth Dumbledore;Ron Weasley;Who's that with her? Bloody hell...
6982;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Neville Longbottom;I knew you'd come! I told them alii! Harry Potter would never abandon Hogwarts!
6983;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Harry Potter;Neville, you look...
6984;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Neville Longbottom;Like hell? I reckon. This is nothing. Seamus is worse. You'll see. Hermione! Ron!
6985;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Neville Longbottom;Hey, Ab. There might be a couple more people on the way.
6986;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Neville Longbottom;Well? Ready?
6987;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Ron Weasley;I don't remember this being on the Marauder's Map.
6988;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Neville Longbottom;That's because it never existed till now. The seven secret passages were sealed off before the start of the year. This is the only way in or out now. The grounds are crawling with Death Eaters and Dementors.
6989;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Hermione Granger;How bad is it, Neville? With Snape as Headmaster.
6990;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Neville Longbottom;Hardly ever see him. It's the Carrows you have to watch out for.
6991;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Harry Potter;The Carrows?
6992;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Neville Longbottom;Brother and sister. They're in charge of discipline. Like punishment, the Carrows.
6993;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Hermione Granger;They did that to you? But why?
6994;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Neville Longbottom;Today's Dark Arts lesson had us practicing the Cruciatus Curse. On First Years. I refused. Hogwarts has changed.
6995;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Neville Longbottom;Aw, c'mon. Don't be grim. We're all used to it by now. And the thing is, it helps when people stand up, gives everyone hope. I used to notice that when you did it, Harry. C'mon, we're almost there.
6996;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Neville Longbottom;Let's have a bit of fun, shall we?  Hey! Listen up, you lot! I've brought you a surprise!
6997;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Seamus Finnigan;Blimey.
6998;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Neville Longbottom;Get the word out to Remus and the others that Harry's back.
6999;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Nigel Wolpert;River, DA calling. Do you read? We have a new weather report: Lightning has struck. I repeat, lightning has struck...
7000;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Neville Longbottom;Okay, okay! Stand down! lLet's not kill them before You-Know-Who gets the chance!
7001;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Harry Potter;Okay. There's something we need to find, something hidden here in the castle. It could help us defeat You-Know-Who.
7002;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Neville Longbottom;What is it?
7003;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Harry Potter;We don't know.
7004;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Dean Thomas;Where is it?
7005;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Harry Potter;I realize it's not much to go on.
7006;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Seamus Finnigan;That's nothing to go on.
7007;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Harry Potter;I think it might have something to do with Ravenclaw. It would be small, easy to conceal, valuable. Any ideas?
7008;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Luna Lovegood;Well, there's Rowena Ravenclaw's lost diadem.
7009;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Luna Lovegood;The lost diadem of Ravenclaw? Hasn't anyone ever heard of it? It's quite famous.
7010;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Cho Chang;Yes, but Luna, it's lost. For centuries now. There's not a person alive today who's seen it.
7011;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Ron Weasley;Excuse me. But would someone tell me: what's a bloody diadem?
7012;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Cho Chang;It's a kind of crown. You know, like a tiara.
7013;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Cho Chang;Ravenclaw's was rumored to have magical properties, to enhance the wisdom of the wearer.
7014;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Ginny Weasley;Harry.
7015;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Harry Potter;Hey there. Ron smiles, about to speak, then notices Ginny's eyes have not left Harry. He frowns, speaks to Hermione.
7016;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Ron Weasley;Six months she hasn't seen me and it's like I'm Frankie First Year. I mean, I'm only her brother.
7017;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Seamus Finnigan;Got loads of those, though, doesn't she? There's only one Harry.
7018;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Ron Weasley;Shut up, Seamus.
7019;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Neville Longbottom;What is it, Ginny?
7020;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Ginny Weasley;Snape knows. He knows that Harry was spotted in Hogsmeade.
7021;Harry Potter and the Deathly Hallows Part 2;Hogwarts Reunion;Alecto Carrow;Put a smile on, Miss Reynolds. Wouldn't want me to have to pay a visit to Daddy again, would you?
7022;Harry Potter and the Deathly Hallows Part 2;Give Me Harry Potter;Severus Snape;Many of you are surely wondering why I have summoned you here at this hour. It has come to my attention that earlier this evening... Harry Potter was sighted in Hogsmeade.
7023;Harry Potter and the Deathly Hallows Part 2;Give Me Harry Potter;Severus Snape;I mention this in the hopes that truth will not be supplanted by
7024;Harry Potter and the Deathly Hallows Part 2;Give Me Harry Potter;Severus Snape;For myself and a few select members of the staff this comes as little surprise. We have, for some time, considered Mr. Potter's return to Hogwarts to be not only possible but inevitable. Consequently, in the past several months and under my specific direction, exhaustive defensive strategies have been employed to defeat any attempt Mr. Potter might make to breach these walls. But know this. Should anyone -- student or staff -- attempt to aid Mr. Potter, that person will be punished in a manner consistent with the severity of their transgression. Rest assured: So long as I am Headmaster at Hogwarts, Harry Potter will never again step foot in this castle.
7025;Harry Potter and the Deathly Hallows Part 2;Give Me Harry Potter;Severus Snape;Now then. If anyone here has knowledge of Mr. Potter's movements this evening... I invite them to step forward now.
7026;Harry Potter and the Deathly Hallows Part 2;Give Me Harry Potter;Harry Potter;I think I can help you out with that... -.. Harry appears.
7027;Harry Potter and the Deathly Hallows Part 2;Give Me Harry Potter;Harry Potter;And I'm afraid it's rather extensive.
7028;Harry Potter and the Deathly Hallows Part 2;Give Me Harry Potter;Harry Potter;How dare you stand where he stood.
7029;Harry Potter and the Deathly Hallows Part 2;Give Me Harry Potter;Harry Potter;Tell them how it was that night. Tell then how you looked him in the eye, a man who trusted you... and killed him. Tell them!
7030;Harry Potter and the Deathly Hallows Part 2;Give Me Harry Potter;Harry Potter;I'm a Gryffindor.
7031;Harry Potter and the Deathly Hallows Part 2;Give Me Harry Potter;Voldemort;I know that many of you will want to fight. Some of you may even think this wise. But this is foily.
7032;Harry Potter and the Deathly Hallows Part 2;Give Me Harry Potter;Voldemort;I wish you no harm. TI have great respect for the students of Hogwarts. I was once one myself after all. I ask for but one thing and if granted no magical blood shail be spiit...
7033;Harry Potter and the Deathly Hallows Part 2;Give Me Harry Potter;Voldemort;Give me Harry Potter. Do this and none shall be harmed. Give me Harry Potter and I shail leave Hogwarts untouched. Give me Harry Potter and you will be rewarded.
7034;Harry Potter and the Deathly Hallows Part 2;Give Me Harry Potter;Pansy parkinson;But he's there! Potter's there! Someone grab him!
7035;Harry Potter and the Deathly Hallows Part 2;Give Me Harry Potter;Argus Filch;Students out of bed! Students in the corridors!
7036;Harry Potter and the Deathly Hallows Part 2;Give Me Harry Potter;Argus Filch;Oh. Sorry, mum.
7037;Harry Potter and the Deathly Hallows Part 2;Give Me Harry Potter;Argus Filch;Right away.
7038;Harry Potter and the Deathly Hallows Part 2;Duty To Our School;Harry Potter;Time. As much as you can give me.
7039;Harry Potter and the Deathly Hallows Part 2;Duty To Our School;Harry Potter;Is that possible, Professor?
7040;Harry Potter and the Deathly Hallows Part 2;Duty To Our School;Harry Potter;I think you're right.
7041;Harry Potter and the Deathly Hallows Part 2;Duty To Our School;Harry Potter;You, too, Professor.
7042;Harry Potter and the Deathly Hallows Part 2;Duty To Our School;Neville Longbottom;Let me get this straight, Professor. You're giving us permission to do this?
7043;Harry Potter and the Deathly Hallows Part 2;Duty To Our School;Neville Longbottom;To blow it up. Boom.
7044;Harry Potter and the Deathly Hallows Part 2;Duty To Our School;Neville Longbottom;Wicked.
7045;Harry Potter and the Deathly Hallows Part 2;Duty To Our School;Seamus Finnigan;I can bring 'er down.
7046;Harry Potter and the Deathly Hallows Part 2;Duty To Our School;Filius Flitwick;You realize, of course, that nothing we do will be able to keep out You-Know-Who indefinitely.
7047;Harry Potter and the Deathly Hallows Part 2;Duty To Our School;Pomona Sprout;That doesn't mean we can't hold him up.
7048;Harry Potter and the Deathly Hallows Part 2;Duty To Our School;Professors;Protego Maxima... Finato Duri... Repello Inimicum...
7049;Harry Potter and the Deathly Hallows Part 2;Duty To Our School;Ron Weasley;Harry, Hermione and I have been thinking. It doesn't really matter if we find the Horcrux.
7050;Harry Potter and the Deathly Hallows Part 2;Duty To Our School;Hermione Granger;Unless we can destroy it.
7051;Harry Potter and the Deathly Hallows Part 2;Duty To Our School;Ron Weasley;So we were thinking --
7052;Harry Potter and the Deathly Hallows Part 2;Duty To Our School;Hermione Granger;You were thinking. It's Ron's idea. And it's brilliant.
7053;Harry Potter and the Deathly Hallows Part 2;Duty To Our School;Ron Weasley;You destroyed Tom Riddle's Diary with a Basilisk fang, right? Well, we know where we might find one, don't we?
7054;Harry Potter and the Deathly Hallows Part 2;Duty To Our School;Harry Potter;Okay. But take this. That way you can find me when you get back.
7055;Harry Potter and the Deathly Hallows Part 2;Duty To Our School;Hermione Granger;Where are you going?
7056;Harry Potter and the Deathly Hallows Part 2;You Need Only Ask;Harry Potter;Ravenclaw Common Room. Got to start somewhere. Hermione nods, slips the Map in her beaded bag and she and Ron head off. Just before they turn the corner, Ron looks back, holds Harry's glance briefly... and then is
7057;Harry Potter and the Deathly Hallows Part 2;You Need Only Ask;Luna Lovegood;Harry! Wait! I need to talk to
7058;Harry Potter and the Deathly Hallows Part 2;You Need Only Ask;Harry Potter;I'm a bit preoccupied right now, Luna.
7059;Harry Potter and the Deathly Hallows Part 2;You Need Only Ask;Harry Potter;We'll talk later, Luna.
7060;Harry Potter and the Deathly Hallows Part 2;You Need Only Ask;Luna Lovegood;Harry --
7061;Harry Potter and the Deathly Hallows Part 2;You Need Only Ask;Harry Potter;Later.
7062;Harry Potter and the Deathly Hallows Part 2;You Need Only Ask;Luna Lovegood;Don't you remember what Cho said about Rowena Ravenclaw's diadem: 'There's not a person alive who's seen it.'
7063;Harry Potter and the Deathly Hallows Part 2;You Need Only Ask;Luna Lovegood;It's obvious, isn't it? We have to talk to someone who's dead.
7064;Harry Potter and the Deathly Hallows Part 2;You Need Only Ask;Luna Lovegood;He's very impressive, isn't he?
7065;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Voldemort;They never learn. Such a pity.
7066;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Voldemort;Begin.
7067;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Pius Thicknesse;But, my Lord, shouldn't we wait --
7068;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Fred Weasley;Nice night for it!
7069;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Harry Potter;Okay, Luna. Who've you got in mind?
7070;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Seamus Finnigan;That's it. I want a charge on each and every joist.
7071;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Neville Longbottom;You do know what you're doing, don't you, Seamus?
7072;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Neville Longbottom;Blimey.
7073;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Neville Longbottom;Not good.
7074;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Luna Lovegood;If you're to find her, you'll find her down there.
7075;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Luna Lovegood;No. I think it best if you two talk alone. She's very shy.
7076;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Kingsley Shacklebolt;Tell Professor McGonagall Remus and I will handle this side of the castle.
7077;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Dean Thomas;Yes, sir.
7078;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Kingsley Shacklebolt;Dean!
7079;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Remus Lupin;It's the quality of one's conviction that determines success, not the number of one's followers.
7080;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Kingsley Shacklebolt;Who said that?
7081;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Remus Lupin;Me.
7082;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Remus Lupin;Speaking of quality.
7083;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Remus Lupin;You shouldn't have. It's Teddy who needs you.
7084;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Nymphadora Tonks;He'll sleep 'til dawn and snore like his father. It's you who needs me tonight.
7085;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Harry Potter;It's you...
7086;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Neville Longbottom;Ha! dal
7087;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Neville Longbottom;Yeah! You and whose army!
7088;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Seamus Finnigan;Woah! Easy up there!
7089;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Neville Longbottom;Sorry.
7090;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Ron Weasley;Harry talks in his sleep. Haven't you noticed?
7091;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Hermione Granger;No. Of course not.
7092;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Ron Weasley;I've never got this far before.
7093;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Hermione Granger;I'm scared.
7094;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Ron Weasley;Me too. Hermione: I didn't expect it to be like this.
7095;Harry Potter and the Deathly Hallows Part 2;Blow For Blow;Hermione Granger;Not this.
7096;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Harry Potter;You're the Grey Lady, the ghost of Ravenclaw Tower.
7097;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Helena Ravenclaw;I do not answer to that name.
7098;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Harry Potter;I'm sorry. It's Helena, isn't it? Helena Ravenclaw. Rowena's daughter. Luna told me.
7099;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Helena Ravenclaw;Are you a friend of Luna's?
7100;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Harry Potter;Yes. She thought you might be able to help me.
7101;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Helena Ravenclaw;You seek my mother's diadem.
7102;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Harry Potter;Yes! That's right --
7103;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Helena Ravenclaw;Luna is kind. Unlike so many of the others, but she was wrong. I cannot help you.
7104;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Harry Potter;Wait! Please!
7105;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Helena Ravenclaw;Many have sought my mother's diadem. Its powers are
7106;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Harry Potter;But I don't care about its powers! Honestly --
7107;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Harry Potter;I don't seek it for myself! You have to believe me!
7108;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Harry Potter;I want to destroy it.
7109;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Harry Potter;That's what you want, isn't it, Helena? You want it destroyed.
7110;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Helena Ravenclaw;But I only wanted to be more like her, clever and wise. She wore it so beautifully, but on me... I grew to hate it... the pain I felt... the pain I feel even now...
7111;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Harry Potter;I'll end your pain, Helena. Tell me where it is and I'll destroy it, I swear, on my mother's memory —-
7112;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Helena Ravenclaw;Another swore to destroy it, many years ago, a strange boy with a strange name...
7113;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Harry Potter;Tom Riddle --
7114;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Helena Ravenclaw;But he lied.
7115;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Harry Potter;He's lied to many people --
7116;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Helena Ravenclaw;I know what he's done! I know who he is! He defiled it! With Dark Magic!
7117;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Helena Ravenclaw;Strange... you remind me of him a bit...
7118;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Helena Ravenclaw;It's here. In the castle. In the
7119;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Helena Ravenclaw;If you have to ask, you'll never know. If you know, you need only ask...
7120;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Harry Potter;Thank you... -.. then turning...
7121;Harry Potter and the Deathly Hallows Part 2;Finding the Diadem;Harry Potter;Thank you... -.. then running.
7122;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Ron Weasley;You do it.
7123;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Ron Weasley;Yes, you can.
7124;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Neville Longbottom;Not good.
7125;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Ginny Weasley;Ready!?
7126;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Neville Longbottom;Are you bloody joking?!
7127;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Seamus Finnigan;He's good...
7128;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Seamus Finnigan;He's good...
7129;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Ginny Weasley;What?
7130;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Neville Longbottom;That was kind of exciting. Seamus grins and winks knowingly. Ginny shakes her head.
7131;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Ginny Weasley;Mad. The both of you.
7132;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Neville Longbottom;Not good.
7133;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Argus Filch;Night-tee night.
7134;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Pansy parkinson;You let us out of here, you filthy squib!
7135;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Harry Potter;Ginny! Neville! You alright?
7136;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Neville Longbottom;Never better! Feel like I could spit fire! Haven't seen Luna, have you?
7137;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Harry Potter;Luna -- ?
7138;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Neville Longbottom;I'm mad for her! Think it's about time I told her, seeing as there's a pretty good chance we'll both be dead by dawn!
7139;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Ginny Weasley;I know.
7140;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Ron Weasley;Bloody hell. We/'ll never find him on this.
7141;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Hermione Granger;There he is.
7142;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Ron Weasley;Brilliant.
7143;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Hermione Granger;He vanished. Just now. I saw it. Ron glances at MAP -- then:
7144;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Hermione Granger;That's right. I did.
7145;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Ron Weasley;Let's go.
7146;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Hermione Granger;Brilliant.
7147;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Draco Malfoy;Take my hand.
7148;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Draco Malfoy;Well, well, what brings you here, Potter? Harry looks slowly over his shoulder. Draco -- Blaise and Goyle at his side -- steps INTO VIEW, his face bisected by light. He holds a wand on Harry.
7149;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Harry Potter;I could ask you the same.
7150;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Draco Malfoy;I virtually lived here last year. Remember?
7151;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Harry Potter;I remember.
7152;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Harry Potter;What's wrong with the one you have?
7153;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Draco Malfoy;Easy.
7154;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Harry Potter;Why didn't you tell her?
7155;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Harry Potter;Bellatrix. You knew it was me. But you didn't say anything.
7156;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Draco Malfoy;Give me my wand.
7157;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Harry Potter;No. I don't think so...
7158;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Harry Potter;Besides, its allegiance is to me now. If you want it, you'll have to win it back. Perhaps even kill me...
7159;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Gregory Goyle;C'mon, Draco. Don't be a prat.
7160;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Gregory Goyle;Avada Kedavra!
7161;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Harry Potter;Expelliarmus!
7162;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Hermione Granger;Did you see where it went? The diadem!
7163;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Harry Potter;Well done. Let's find Ron and get out of here.
7164;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Ron Weasley;RUN! Goyle's set the bioody place on fire!
7165;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Harry Potter;Split up!
7166;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Hermione Granger;Do we climb!
7167;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Harry Potter;No, it''ll just follow us!
7168;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Harry Potter;Here! Take one!
7169;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Ron Weasley;Serves him right.
7170;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Hermione Granger;C'mon! This way!
7171;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Harry Potter;Wait! What about Malfoy and Blaise!
7172;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Ron Weasley;Brilliant.
7173;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Voldemort;Nagini. Come.
7174;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Ron Weasley;You're bloody well welcome!
7175;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Harry Potter;Ron, you once asked me if I thought he felt it -- Voldemort -- when we destroy a Horcrux, when we destroy a piece of his soul.
7176;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Harry Potter;He does.
7177;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Harry Potter;It's the snake. She's the last one. The last Horcrux.
7178;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Ron Weasley;Where will he take her?
7179;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Hermione Granger;Someplace safe.
7180;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Harry Potter;No. He'll keep her close.
7181;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Ron Weasley;Look inside him, Harry.
7182;Harry Potter and the Deathly Hallows Part 2;Fiendfyre;Ron Weasley;Find out where he is. If we find him, we find the snake. Then we're one step closer to ending this.
7183;Harry Potter and the Deathly Hallows Part 2;He Will Come To Me;Voldemort;Stop looking at her. She smells your fear. It agitates her. Be grateful she's just eaten.
7184;Harry Potter and the Deathly Hallows Part 2;He Will Come To Me;Lucius Malfoy;Forgive me, my Lord, but wouldn't it be more prudent to call off this battle and seek the boy yourself?
7185;Harry Potter and the Deathly Hallows Part 2;He Will Come To Me;Voldemort;I do not need to seek the boy! Before the night is out, he will come to me! Do you understand!
7186;Harry Potter and the Deathly Hallows Part 2;He Will Come To Me;Lucius Malfoy;Of c-course, my Lord.
7187;Harry Potter and the Deathly Hallows Part 2;He Will Come To Me;Voldemort;How do you live with yourself, Lucius?  Go. Find Severus. Tell him I need to see him immediately.
7188;Harry Potter and the Deathly Hallows Part 2;He Will Come To Me;Harry Potter;I know where he is.
7189;Harry Potter and the Deathly Hallows Part 2;He Will Come To Me;Sybill Trelawney;There's more to me than incense and tea leaves, Mr. Finnegan.
7190;Harry Potter and the Deathly Hallows Part 2;He Will Come To Me;Luna Lovegood;Thanks.
7191;Harry Potter and the Deathly Hallows Part 2;He Will Come To Me;Neville Longbottom;Don't mention it.
7192;Harry Potter and the Deathly Hallows Part 2;He Will Come To Me;Voldemort;Why doesn't it work for me?
7193;Harry Potter and the Deathly Hallows Part 2;He Will Come To Me;Severus Snape;You have performed extraordinary magic with this wand, my Lord. In the last few hours alone --
7194;Harry Potter and the Deathly Hallows Part 2;He Will Come To Me;Voldemort;No! I am extraordinary! But the wand resists me!
7195;Harry Potter and the Deathly Hallows Part 2;He Will Come To Me;Severus Snape;There is no wand more powerful. Ollivander himself said it. Tonight, when the boy comes to you, it will not fail you, I am sure. It answers to you and you only.
7196;Harry Potter and the Deathly Hallows Part 2;He Will Come To Me;Voldemort;Does it?
7197;Harry Potter and the Deathly Hallows Part 2;He Will Come To Me;Severus Snape;My Lord?
7198;Harry Potter and the Deathly Hallows Part 2;He Will Come To Me;Voldemort;The wand. Does it truly answer to me?
7199;Harry Potter and the Deathly Hallows Part 2;He Will Come To Me;Voldemort;You're a clever man, Severus. Surely you must know.
7200;Harry Potter and the Deathly Hallows Part 2;He Will Come To Me;Voldemort;Where, Severus? Where does its loyalty lie?
7201;Harry Potter and the Deathly Hallows Part 2;He Will Come To Me;Severus Snape;With you, of course, my Lord.
7202;Harry Potter and the Deathly Hallows Part 2;He Will Come To Me;Voldemort;The Elder Wand cannot serve me properly, Severus, because I am
