chrono_id;movie;chapter;character;dialog
57;Harry Potter and the Philosopher's Stone;Letters from No One;Harry Potter;Will I have to wear that, too?
58;Harry Potter and the Philosopher's Stone;Letters from No One;Petunia Dursley;What, you? Go to Smeltings?
59;Harry Potter and the Philosopher's Stone;Letters from No One;Vernon Dursley;Ha!
60;Harry Potter and the Philosopher's Stone;Letters from No One;Petunia Dursley;Oh, don't be so stupid, you're going to the state school where you belong.  And this is what you're gonna be wearing when I've finished dyeing it.
61;Harry Potter and the Philosopher's Stone;Letters from No One;Harry Potter;But that's Dudley's old uniform. It'll fit me like bits of old Elephant skin.
62;Harry Potter and the Philosopher's Stone;Letters from No One;Petunia Dursley;It'll fit you well enough. Go get the post.  Go!
63;Harry Potter and the Philosopher's Stone;Letters from No One;Vernon Dursley;Oh, Marge is ill! Ate a funny whelk.
64;Harry Potter and the Philosopher's Stone;Letters from No One;Dudley Dursley;Dad! Look! Harry's got a letter!
65;Harry Potter and the Philosopher's Stone;Letters from No One;Harry Potter;Hey, give it back! It's mine!
66;Harry Potter and the Philosopher's Stone;Letters from No One;Vernon Dursley;Yours? Who'd be writing to you?
67;Harry Potter and the Philosopher's Stone;Letters from No One;Vernon Dursley;No more mail through this letterbox.
68;Harry Potter and the Philosopher's Stone;Letters from No One;Petunia Dursley;Have a lovely day at the office, dear.
69;Harry Potter and the Philosopher's Stone;Letters from No One;Vernon Dursley;Shoo! Go on!
70;Harry Potter and the Philosopher's Stone;Letters from No One;Vernon Dursley;Fine day Sunday. In my opinion, best day of the week. Why is that, Dudley?
71;Harry Potter and the Philosopher's Stone;Letters from No One;Harry Potter;Because there's no post on Sunday?
72;Harry Potter and the Philosopher's Stone;Letters from No One;Vernon Dursley;Ah, right you are, Harry. No post on Sunday. Ha! No blasted letters today. No, sir. Not one single bloody letter, not one.  No, sir, not one blasted, miserable-
73;Harry Potter and the Philosopher's Stone;Letters from No One;Dudley Dursley;AHH! Make it stop! Please make it stop!
74;Harry Potter and the Philosopher's Stone;Letters from No One;Vernon Dursley;Go away, ahh!
75;Harry Potter and the Philosopher's Stone;Letters from No One;Dudley Dursley;What is it? Please tell me what's happening!
76;Harry Potter and the Philosopher's Stone;Letters from No One;Vernon Dursley;Give me that! Give me that letter!
77;Harry Potter and the Philosopher's Stone;Letters from No One;Harry Potter;Get off! Ahh!
78;Harry Potter and the Philosopher's Stone;Letters from No One;Vernon Dursley;Ahh!
79;Harry Potter and the Philosopher's Stone;Letters from No One;Harry Potter;They're my letters! Let go of me!
80;Harry Potter and the Philosopher's Stone;Letters from No One;Vernon Dursley;That's it! We're going away! Far away! Where they can't find us!
81;Harry Potter and the Philosopher's Stone;Letters from No One;Dudley Dursley;Daddy's gone mad, hasn't he?!
82;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Harry Potter;Make a wish, Harry.
83;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Vernon Dursley;Who's there? Ahh!
84;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Rubeus Hagrid;Sorry 'bout that.
85;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Vernon Dursley;I demand that you leave at once, sir! You are breaking and entering!
86;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Rubeus Hagrid;Dry up, Dursley, you great prune.  Boy, I haven't seen you since you was a baby, Harry, but you're a bit more along than I would have expected. Particularly 'round the middle!
87;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Dudley Dursley;I-I-I'm not Harry.
88;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Harry Potter;I-I am.
89;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Rubeus Hagrid;Oh, well, of course you are! Got something for ya. 'Fraid I might have sat on it at some point! I imagine that it'll taste fine just the same. Ahh. Baked it myself.  Words and all. Heh.
90;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Harry Potter;Thank you!
91;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Rubeus Hagrid;It's not every day that your young man turns eleven, now is it?
92;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Harry Potter;Excuse me, who are you?
93;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Rubeus Hagrid;Rubeus Hagrid. Keeper of keys and grounds at Hogwarts. Course, you'll know all about Hogwarts.
94;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Harry Potter;Sorry, no.
95;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Rubeus Hagrid;No? Blimey, Harry, didn't you ever wonder where your mum and dad learned it all?
96;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Harry Potter;Learned what?
97;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Rubeus Hagrid;You're a wizard, Harry.
98;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Harry Potter;I-I'm a what?
99;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Rubeus Hagrid;A wizard. And a thumping good one at that, I'd wager. Once you train up a little.
100;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Harry Potter;No, you've made a mistake. I can't be...a-a wizard. I mean, I'm just... Harry. Just Harry.
101;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Rubeus Hagrid;Well, just Harry. Did you ever make anything happen? Anything you couldn't explain when you were angry or scared?  Ah.
102;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Harry Potter;Dear, Mr. Potter. We are pleased to inform you that you have been accepted at Hogwarts' School of Witchcraft and Wizardry.
103;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Vernon Dursley;He'll not be going! We swore when we took him in, we’d put a stop to this rubbish!
104;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Harry Potter;You knew? You knew all along and you never told me?
105;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Petunia Dursley;Of course we knew. How could you not be? My perfect sister being who she was. Oh, my mother and father were so proud the day she got her letter. We have a witch in the family. Isn't it wonderful? I was the only one to see her for what she was. A freak! And then she met that Potter, and then she had you, and I knew you'd be just the same, just as strange, just as ... abnormal. And then, if you please, she went and got herself blown up. And we got landed with you.
106;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Harry Potter;Blown up? You told me my parents died in a car crash!
107;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Rubeus Hagrid;A car crash? A car crash kill James and Lily Potter?
108;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Petunia Dursley;We had to tell him something.
109;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Rubeus Hagrid;It's an outrage! It's a scandal!
110;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Vernon Dursley;He'll not be going!
111;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Rubeus Hagrid;Oh, and I suppose a great Muggle like yourself's going to stop him, are you?
112;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Harry Potter;Muggle?
113;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Rubeus Hagrid;Non magic folk.  This boy's had his name down ever since he was born!  He's going to the finest school of witchcraft and wizardry in the world, and he'll be under the finest headmaster that Hogwarts has ever seen: Albus Dumbledore.
114;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Vernon Dursley;I will not pay for some crackpot old fool to teach him magic tricks!
115;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Rubeus Hagrid;Never, insult Albus Dumbledore, in front of me.
116;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Dudley Dursley;Ahh!
117;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Rubeus Hagrid;Oh, um, I'd appreciate if you didn't tell anyone at Hogwarts about that. Strictly speaking, I'm not allowed to do magic.
118;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Harry Potter;Okay.
119;Harry Potter and the Philosopher's Stone;Keeper of the Keys;Rubeus Hagrid;Ooh, we're a bit behind schedule. Best be off.  Unless you'd rather stay, of course. Hmm?
120;Harry Potter and the Philosopher's Stone;Diagon Alley;Harry Potter;First year students will require: three sets of work robes, one wand.
121;Harry Potter and the Philosopher's Stone;Diagon Alley;Rubeus Hagrid;Essential bit of equipment, Harry.
122;Harry Potter and the Philosopher's Stone;Diagon Alley;Harry Potter;One pair of dragon-hide gloves.  Hagrid, do they mean for a real dragon?
123;Harry Potter and the Philosopher's Stone;Diagon Alley;Rubeus Hagrid;Well, they don't mean for a penguin, do they? Heh. Crikey, but not a dragon.
124;Harry Potter and the Philosopher's Stone;Diagon Alley;Harry Potter;But you like a dragon?
125;Harry Potter and the Philosopher's Stone;Diagon Alley;Rubeus Hagrid;Fast and misunderstood beasts, Harry. Fast and misunderstood.
126;Harry Potter and the Philosopher's Stone;Diagon Alley;Harry Potter;All students must be equipped with...one standard size two pewter cauldron and may bring if they desire either an owl, a cat or a toad. Could we find all this in London?
127;Harry Potter and the Philosopher's Stone;Diagon Alley;Rubeus Hagrid;If you know where to go.
128;Harry Potter and the Philosopher's Stone;Diagon Alley;Tom;Ah, Hagrid! The usual, I presume?
129;Harry Potter and the Philosopher's Stone;Diagon Alley;Rubeus Hagrid;No thanks, Tom. I'm on official Hogwarts business today. Just helping young Harry here buy his school supplies.
130;Harry Potter and the Philosopher's Stone;Diagon Alley;Tom;Bless my soul. It's Harry Potter.
131;Harry Potter and the Philosopher's Stone;Diagon Alley;Man;Welcome back, Mr. Potter, welcome back.
132;Harry Potter and the Philosopher's Stone;Diagon Alley;Witch;Doris Crockford, Mr. Potter. I can't believe I'm meeting you at last.
133;Harry Potter and the Philosopher's Stone;Diagon Alley;Quirinus Quirrell;Harry P-potter. C-can't tell you how pleased I am to meet you.
134;Harry Potter and the Philosopher's Stone;Diagon Alley;Rubeus Hagrid;Hello, Professor. I didn't see you there. Harry, this is Professor Quirrell. He'll be your Defense Against the Dark Arts teacher at Hogwarts.
135;Harry Potter and the Philosopher's Stone;Diagon Alley;Harry Potter;Oh, nice to meet you.
136;Harry Potter and the Philosopher's Stone;Diagon Alley;Quirinus Quirrell;F-fearfully fascinating subject. N-not that you need it, e-eh, Potter? Heheh.
137;Harry Potter and the Philosopher's Stone;Diagon Alley;Rubeus Hagrid;Yes, well, must be going now. Lots to buy. Heh.
138;Harry Potter and the Philosopher's Stone;Diagon Alley;Harry Potter;Goodbye.
139;Harry Potter and the Philosopher's Stone;Diagon Alley;Rubeus Hagrid;See, Harry, you're famous!
140;Harry Potter and the Philosopher's Stone;Diagon Alley;Harry Potter;But why am I famous, Hagrid? All those people back there, how is it they know who I am?
141;Harry Potter and the Philosopher's Stone;Diagon Alley;Rubeus Hagrid;I'm not exactly sure I'm the right person to tell you that, Harry.  Welcome, Harry, to Diagon Alley.  Here's where you'll get your quills and ink, and over there all your bits and bobs for doing your wizardry.
142;Harry Potter and the Philosopher's Stone;Diagon Alley;Boy;It's a world class racing broom. Look at it, it’s the new Nimbus 2000! It's the fastest model yet.
143;Harry Potter and the Philosopher's Stone;Gringotts;Harry Potter;But, Hagrid, how am I to pay for all this? I haven't any money.
144;Harry Potter and the Philosopher's Stone;Gringotts;Rubeus Hagrid;Well, there's your money, Harry.  Gringotts, the Wizard Bank. T'aint no place safer, 'cept perhaps Hogwarts.
145;Harry Potter and the Philosopher's Stone;Gringotts;Harry Potter;Uh, Hagrid, what exactly are these things?
146;Harry Potter and the Philosopher's Stone;Gringotts;Rubeus Hagrid;They're goblins, Harry. Clever as they come goblins, but not the most friendly of beasts. Best stick close to me.  Mr. Harry Potter wishes to make a withdrawal.
147;Harry Potter and the Philosopher's Stone;Gringotts;Goblin;And does Mr. Harry Potter have his key?
148;Harry Potter and the Philosopher's Stone;Gringotts;Rubeus Hagrid;Oh. Wait a minute. Got it here somewhere. Hah. There's the little devil.  Oh, and there's something else as well.  Professor Dumbledore gave me this.  It's about you-know-what in vault you-know-which.
149;Harry Potter and the Philosopher's Stone;Gringotts;Goblin;Very well.
150;Harry Potter and the Philosopher's Stone;Gringotts;Griphook;Vault 687. Lamp, please.  Key please.
151;Harry Potter and the Philosopher's Stone;Gringotts;Rubeus Hagrid;Didn't think your mum and dad would leave you with nothing now, did ya?
152;Harry Potter and the Philosopher's Stone;Gringotts;Griphook;Vault 713.
153;Harry Potter and the Philosopher's Stone;Gringotts;Harry Potter;What's in there, Hagrid?
154;Harry Potter and the Philosopher's Stone;Gringotts;Rubeus Hagrid;Can't tell you, Harry. It's Hogwarts business. Very secret.
155;Harry Potter and the Philosopher's Stone;Gringotts;Griphook;Stand back.
156;Harry Potter and the Philosopher's Stone;Gringotts;Rubeus Hagrid;Best not mention this to anyone, Harry.
157;Harry Potter and the Philosopher's Stone;Ollivanders;Harry Potter;I still need...a wand.
158;Harry Potter and the Philosopher's Stone;Ollivanders;Rubeus Hagrid;A wand? Well, you'll want Ollivanders.  No place better. Run along there, but wait. I just got one more thing I got to do. Won't be long.
159;Harry Potter and the Philosopher's Stone;Ollivanders;Harry Potter;Hello? Hello?
160;Harry Potter and the Philosopher's Stone;Ollivanders;Garrick Ollivander;I wondered when I'd be seeing you, Mr. Potter. It seems only yesterday that your mother and father were in here buying their first wands.  Ah. Here we are.  Well, give it a wave.  Apparently not.  Perhaps this.  No, no, definitely not! No matter...  I wonder.  Curious, very curious.
161;Harry Potter and the Philosopher's Stone;Ollivanders;Harry Potter;Sorry, but what's curious?
162;Harry Potter and the Philosopher's Stone;Ollivanders;Garrick Ollivander;I remember every wand I've ever sold, Mr. Potter. It just so happens that the phoenix, whose tail feather resides in your wand gave one other feather, just one. It is curious that you should be destined for this wand when its brother gave you that scar.
163;Harry Potter and the Philosopher's Stone;Ollivanders;Harry Potter;And...who owned that wand?
164;Harry Potter and the Philosopher's Stone;Ollivanders;Garrick Ollivander;Oh, we do not speak his name. The wand chooses the wizard, Mr. Potter. It's not always clear why, but I think it is clear that we can expect great things from you. After all, He-Who-Must-Not-Be-Named did great things...terrible, yes, but great.
165;Harry Potter and the Philosopher's Stone;Ollivanders;Rubeus Hagrid;Harry! Harry! Happy birthday!
166;Harry Potter and the Philosopher's Stone;Ollivanders;Harry Potter;Wow.
167;Harry Potter and the Philosopher's Stone;The Boy Who Lived;Rubeus Hagrid;You all right, Harry? You seem very quiet.
168;Harry Potter and the Philosopher's Stone;The Boy Who Lived;Harry Potter;He killed my parents, didn't he? The one who gave me this. You know, Hagrid, I know you do.
169;Harry Potter and the Philosopher's Stone;The Boy Who Lived;Rubeus Hagrid;First, and understand this, Harry, 'cause it's very important. Not all wizards are good. Some of them go bad. A few years ago, there was one wizard who went as bad as you can go. And his name was V-...his name was V-...
170;Harry Potter and the Philosopher's Stone;The Boy Who Lived;Harry Potter;Maybe if you wrote it down?
171;Harry Potter and the Philosopher's Stone;The Boy Who Lived;Rubeus Hagrid;No, I can't spell it. All right.  Voldemort.
172;Harry Potter and the Philosopher's Stone;The Boy Who Lived;Harry Potter;Voldemort?
173;Harry Potter and the Philosopher's Stone;The Boy Who Lived;Rubeus Hagrid;Shh!!
174;Harry Potter and the Philosopher's Stone;The Boy Who Lived;Rubeus Hagrid;It was dark times, Harry, dark times.  Voldemort started to gather some followers, brought 'em over to the dark side. Anyone that stood up to him ended up dead. Your parents fought against him, but nobody lived once he decided to kill 'em.  Nobody...not one. ‘Cept you.
175;Harry Potter and the Philosopher's Stone;The Boy Who Lived;Harry Potter;Me? Voldemort tried to kill...me?
176;Harry Potter and the Philosopher's Stone;The Boy Who Lived;Rubeus Hagrid;Yes. That ain't no ordinary cut on your forehead, Harry. A mark like that only comes from being touched by a curse...and an evil curse at that.
177;Harry Potter and the Philosopher's Stone;The Boy Who Lived;Harry Potter;What happened to...to You-Know-Who?
178;Harry Potter and the Philosopher's Stone;The Boy Who Lived;Rubeus Hagrid;Well, some say he died. Codswallop in my opinion. Nope, I reckon he's out there, still, too tired to go on. But one thing's absolutely certain. Something about you stumped him that night. That's why you're famous. That's why everybody knows your name. You're the boy who lived.
179;Harry Potter and the Philosopher's Stone;Platform 9¾;Rubeus Hagrid;What're you looking at?  Blimey, is that the time? Sorry, Harry, I'm gonna have to leave you. Dumbledore'll be wanting his- well, he'll be wanting to see me. Now, uh, your train leaves in 10 minutes. Here's your ticket.  Stick to it, Harry that's very important. Stick to your ticket.
180;Harry Potter and the Philosopher's Stone;Platform 9¾;Harry Potter;Platform 9¾? But, Hagrid, there must be a mistake. This says Platform 9¾. There's no such thing...is there?
181;Harry Potter and the Philosopher's Stone;Platform 9¾;Man;Sorry.
182;Harry Potter and the Philosopher's Stone;Platform 9¾;Harry Potter;Excuse me, excuse me.
183;Harry Potter and the Philosopher's Stone;Platform 9¾;Guard;Right on your left, ma'am.
184;Harry Potter and the Philosopher's Stone;Platform 9¾;Harry Potter;Excuse me, sir. Can you tell me where I might find Platform 9¾?
185;Harry Potter and the Philosopher's Stone;Platform 9¾;Guard;9�? Think you're being funny, do ya?
186;Harry Potter and the Philosopher's Stone;Platform 9¾;Molly Weasley;It's the same year after year. Always packed with Muggles, of course.
187;Harry Potter and the Philosopher's Stone;Platform 9¾;Harry Potter;Muggles?
188;Harry Potter and the Philosopher's Stone;Platform 9¾;Molly Weasley;Come on. Platform 9¾ this way! All right, Percy, you first.
189;Harry Potter and the Philosopher's Stone;Platform 9¾;Molly Weasley;Fred, you next.
190;Harry Potter and the Philosopher's Stone;Platform 9¾;George Weasley;He's not Fred, I am!
191;Harry Potter and the Philosopher's Stone;Platform 9¾;Fred Weasley;Honestly, woman, you call yourself our mother.
192;Harry Potter and the Philosopher's Stone;Platform 9¾;Molly Weasley;Oh, I'm sorry, George.
193;Harry Potter and the Philosopher's Stone;Platform 9¾;Fred Weasley;I'm only joking. I am Fred.
194;Harry Potter and the Philosopher's Stone;Platform 9¾;Harry Potter;Excuse me! C-could you tell me how to-
195;Harry Potter and the Philosopher's Stone;Platform 9¾;Molly Weasley;How to get on the platform? Yes, not to worry, dear. It's Ron's first time to Hogwarts as well.  Now, all you've got to do is walk straight at the wall between platforms 9 and 10. Best do it at a bit of a run if you're nervous.
196;Harry Potter and the Philosopher's Stone;Platform 9¾;Ginny Weasley;Good luck.
197;Harry Potter and the Philosopher's Stone;Ron and Hermione;Ron Weasley;Excuse me, do you mind? Everywhere else is full.
198;Harry Potter and the Philosopher's Stone;Ron and Hermione;Harry Potter;No, not at all.
199;Harry Potter and the Philosopher's Stone;Ron and Hermione;Ron Weasley;I'm Ron, by the way. Ron Weasley.
200;Harry Potter and the Philosopher's Stone;Ron and Hermione;Harry Potter;I'm Harry. Harry Potter.
201;Harry Potter and the Philosopher's Stone;Ron and Hermione;Ron Weasley;So-so it's true? I mean, do you really have the...the...
202;Harry Potter and the Philosopher's Stone;Ron and Hermione;Harry Potter;The what?
203;Harry Potter and the Philosopher's Stone;Ron and Hermione;Ron Weasley;Scar...?
204;Harry Potter and the Philosopher's Stone;Ron and Hermione;Harry Potter;Oh
205;Harry Potter and the Philosopher's Stone;Ron and Hermione;Ron Weasley;Wicked.
206;Harry Potter and the Philosopher's Stone;Ron and Hermione;Woman;Anything off the trolley, dears?
207;Harry Potter and the Philosopher's Stone;Ron and Hermione;Ron Weasley;No, thanks, I'm all set.
208;Harry Potter and the Philosopher's Stone;Ron and Hermione;Harry Potter;We'll take the lot!
209;Harry Potter and the Philosopher's Stone;Ron and Hermione;Ron Weasley;Whoa!
210;Harry Potter and the Philosopher's Stone;Ron and Hermione;Harry Potter;Bertie Bott's Every Flavour Beans?
211;Harry Potter and the Philosopher's Stone;Ron and Hermione;Ron Weasley;They mean every flavour! There's chocolate and peppermint, and there's also spinach, liver and tripe. George sweared he got a bogey-flavoured one once!
212;Harry Potter and the Philosopher's Stone;Ron and Hermione;Harry Potter;These aren't real chocolate frogs, are they?
213;Harry Potter and the Philosopher's Stone;Ron and Hermione;Ron Weasley;It's just a spell. Besides, it's the cards you want. Each pack's got a famous witch or wizard. I got about 500 meself.  Watch it!  Oh, that's rotten luck. They've only got one good jump in them to begin with.
214;Harry Potter and the Philosopher's Stone;Ron and Hermione;Harry Potter;I got Dumbledore!
215;Harry Potter and the Philosopher's Stone;Ron and Hermione;Ron Weasley;I got about 6 of him.
216;Harry Potter and the Philosopher's Stone;Ron and Hermione;Harry Potter;Hey, he's gone!
217;Harry Potter and the Philosopher's Stone;Ron and Hermione;Ron Weasley;Well, you can't expect him to hang around all day, can you?  This is Scabbers, by the way, pathetic, isn't he?
218;Harry Potter and the Philosopher's Stone;Ron and Hermione;Harry Potter;A little.
219;Harry Potter and the Philosopher's Stone;Ron and Hermione;Ron Weasley;Fred gave me a spell as to turn him yellow. Want to see?
220;Harry Potter and the Philosopher's Stone;Ron and Hermione;Harry Potter;Yeah!
221;Harry Potter and the Philosopher's Stone;Ron and Hermione;Ron Weasley;Ahem. Sun-
222;Harry Potter and the Philosopher's Stone;Ron and Hermione;Hermione Granger;Has anyone seen a toad? A boy named Neville's lost one.
223;Harry Potter and the Philosopher's Stone;Ron and Hermione;Ron Weasley;No.
224;Harry Potter and the Philosopher's Stone;Ron and Hermione;Hermione Granger;Oh, are you doing magic? Let's see then.
225;Harry Potter and the Philosopher's Stone;Ron and Hermione;Ron Weasley;Sunshine, daises, butter mellow, turn this stupid fat rat yellow!
