moviechrono_id;"movie,""chapter"",""character"",""dialog"""
211;"Harry Potter and the Half-Blood Prince,""That's For My Father"",""Filius Flitwick"",""Aurors. For security."""
212;"Harry Potter and the Half-Blood Prince,""That's For My Father"",""Draco Malfoy"",""It's a not a cane, you cretin. It's a walking stick."""
213;"Harry Potter and the Half-Blood Prince,""That's For My Father"",""Argus Filch"",""And what exactly would you be wanting with a walking stick?"""
214;"Harry Potter and the Half-Blood Prince,""That's For My Father"",""Severus Snape"",""It was his father's."""
215;"Harry Potter and the Half-Blood Prince,""That's For My Father"",""Draco Malfoy"",""Is my father's.  He's not dead."""
216;"Harry Potter and the Half-Blood Prince,""That's For My Father"",""Severus Snape"",""It's alright, Mr. Filch.  I can vouch for Mr. Malfoy."""
217;"Harry Potter and the Half-Blood Prince,""That's For My Father"",""Draco Malfoy"",""Nice face, Potter."""
218;"Harry Potter and the Half-Blood Prince,""That's For My Father"",""Luna Lovegood"",""Would you like me to fix it? Personally I think you look a bit more devil-may-care this way.  But it's up to you."""
219;"Harry Potter and the Half-Blood Prince,""That's For My Father"",""Harry Potter"",""Have you ever fixed one?  A nose."""
220;"Harry Potter and the Half-Blood Prince,""That's For My Father"",""Luna Lovegood"",""No.  But I've done several toes and how different are they really?"""
221;"Harry Potter and the Half-Blood Prince,""That's For My Father"",""Harry Potter"",""What the hell.  Give it a go."""
222;"Harry Potter and the Half-Blood Prince,""That's For My Father"",""Luna Lovegood"",""Episkey."""
223;"Harry Potter and the Half-Blood Prince,""That's For My Father"",""Harry Potter"",""Well?  How do I look?"""
224;"Harry Potter and the Half-Blood Prince,""That's For My Father"",""Luna Lovegood"",""Exceptionally ordinary."""
225;"Harry Potter and the Half-Blood Prince,""That's For My Father"",""Harry Potter"",""Brilliant."""
226;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Ron Weasley"",""Don' you worry.  He'll be 'long soon 'nuff --"""
227;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Hermione Granger"",""Will.  You.  Stop.  Eating!  Your best friend is missing!"""
228;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Ron Weasley"",""Oi!  Turn around, you lunatic."""
229;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Ginny Weasley"",""He's covered in blood again.  Why is it he's always covered in blood?"""
230;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Ron Weasley"",""Looks like his own this time."""
231;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Hermione Granger"",""Where've you been, Harry?  And what happened to your face?"""
232;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Harry Potter"",""Later.  What've I missed?"""
233;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Ron Weasley"",""Sorting Hat urged us all to be brave and strong in these troubled times -- easy for it to say -- it's a hat, isn't it?  First Years seemed to enjoy it, though. Wankers. Filch give you the wand outside?"""
234;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Harry Potter"",""Thanks..."""
235;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Hermione Granger"",""What's happened to his hand?"""
236;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Albus Dumbledore"",""The very best of evenings to you! First off, please join me in welcoming the newest member of our staff, Horace Slughorn."""
237;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Albus Dumbledore"",""Professor Slughorn, I'm happy to say, has agreed to resume his old post of Potions master.  Meanwhile the post of Defense Against the Dark Arts will be assumed by Professor Snape."""
238;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Albus Dumbledore"",""Now, as you know, each and every one of you was searched upon your arrival tonight.  You have a right to know why."""
239;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Albus Dumbledore"",""Once there was a young man who, like you, sat in this very Hall. Walked this castle's corridors. Slept beneath its roof.  He seemed, to all the world, a student like any other.  His name? Tom Riddle. The Hall goes utterly silent."""
240;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Albus Dumbledore"",""Today, of course, the world knows him by another name.  Which is why, as I stand looking out upon you all tonight, I am reminded of a sobering fact.  Each day, every hour, this very minute perhaps, dark forces attempt to penetrate this castle.  But in the end, their greatest weapon remains... you."""
241;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Albus Dumbledore"",""Just something to keep in mind. Now, off to bed.  Pip pip!"""
242;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Ron Weasley"",""That was cheerful."""
243;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Minerva McGonagall"",""History of Magic is up, ladies, not down.  Mr. Davies -- that's the girl's toilet..."""
244;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Minerva McGonagall"",""Potter!"""
245;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Harry Potter"",""This can't be good."""
246;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Minerva McGonagall"",""Enjoying ourself, are we?"""
247;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Harry Potter"",""Well, you see, I've got an open period this morning, Professor --"""
248;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Minerva McGonagall"",""So I noticed.  I would think you'd want to fill it with Potions.  Or is it no longer your ambition to become an Auror?"""
249;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Harry Potter"",""It is.  Or was.  But I was told I had to get an Outstanding in my"""
250;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Minerva McGonagall"",""And so you did when Professor Snape was teaching Potions. However, Professor Slughorn is perfectly happy to accept N.E.W.T. students with 'Exceeds Expectations.'"""
251;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Harry Potter"",""Really?  Well... brilliant.  I'll head there straight away."""
252;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Minerva McGonagall"",""Good.  And take Weasley with you. He looks far too happy over there."""
253;"Harry Potter and the Half-Blood Prince,""Dark Forces"",""Ron Weasley"",""But I don't want to take Potions!"""
254;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Horace Slughorn"",""Harry m'boy!  I was beginning to worry!  And I see we've brought someone with us..."""
255;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Ron Weasley"",""Ron Weasley, sir.  But I'm dead awful at Potions, a menace actually, so I probably should just be going --"""
256;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Horace Slughorn"",""Nonsense, we'll sort you out.  Any friend of Harry's is a friend of mine.  Right then, books out --"""
257;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Harry Potter"",""Um, sorry, sir, but I haven't got my book yet -- nor's Ron.  You see --"""
258;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Horace Slughorn"",""Not to worry.  You can get what you need from the cupboard."""
259;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Horace Slughorn"",""Now, as I was saying, I've prepared a few concoctions this morning.  Any ideas what these might be?  Yes, Miss...?"""
260;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Hermione Granger"",""Granger, sir.  That one there is Veritaserum.  And that would be Polyjuice Potion.  And that is Amortentia! The most powerful love potion in the world."""
261;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Hermione Granger"",""It's rumored to smell differently to each person, according to what attracts them.  For example, I smell freshly mown grass and new parchment and spearmint toothpaste --"""
262;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Horace Slughorn"",""One of my best friends is Muggle- born.  She's the best in our year..."""
263;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Horace Slughorn"",""Now Amortentia doesn't create actual love, of course.  That's impossible.  But it does cause a powerful infatuation or obsession. For that reason, it is probably the most dangerous potion in this room."""
264;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Katie Bell"",""Sir, you haven't told us what's in that one."""
265;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Horace Slughorn"",""Ah yes..."""
266;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Horace Slughorn"",""What you see before you, ladies and gentlemen, is a curious little potion known as Felix Felicis. But it is more commonly referred to as --"""
267;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Hermione Granger"",""Liquid luck."""
268;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Horace Slughorn"",""Yes, Miss Granger.  Desperately tricky to make.  Disastrous should you get it wrong.  But brewed correctly, as this has been, it has remarkable powers.  One sip and you will find that all your endeavors succeed... at least until the effects wear off."""
269;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Katie Bell"",""But then why don't people drink it all the time?"""
270;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Horace Slughorn"",""Because taken in excess it causes giddiness, recklessness and dangerous overconfidence."""
271;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Blaise Zabini"",""Have you ever taken it, sir?"""
272;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Horace Slughorn"",""Twice.  Once when I was twenty- four.  Once when I was fifty- seven.  Two tablespoons taken at breakfast.  Two perfect days..."""
273;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Horace Slughorn"",""So.  This is what I offer each of you today.  One tiny vial of liquid luck... to the student who, in the hour that remains, manages to brew an acceptable Draught of Living Death, the recipe for which can be found on page ten of your textbook."""
274;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Horace Slughorn"",""You should know that in all the years of my previous tenure at Hogwarts, not once did a student brew a potion of sufficient quality to claim this prize.  In any event -- good luck."""
275;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Hermione Granger"",""How did you do that?"""
276;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Harry Potter"",""Crush it.  Don't cut it."""
277;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Hermione Granger"",""No.  The instructions specifically say to cut."""
278;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Harry Potter"",""No.  Really --"""
279;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Hermione Granger"",""Sh!"""
280;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Horace Slughorn"",""Merlin's Beard!  But it's perfect. So perfect I daresay one sip would kill us all!  Your mother was a dab hand at potions, but this... My, my, what can't you do, m'boy? Perhaps you will save us all in the end..."""
281;"Harry Potter and the Half-Blood Prince,""The Half Blood Prince"",""Horace Slughorn"",""Here you are then, as promised. One bottle of Felix Felicis.  Use it well."""
282;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""Good evening, Harry.  You got my message, I see.  Come, come.  Sit."""
283;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""So.  How are you?"""
284;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Harry Potter"",""Fine, sir."""
285;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""Enjoying your classes?  Professor Slughorn, for one, is most impressed with you."""
286;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Harry Potter"",""I think he overestimates my abilities, sir."""
287;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""Do you?"""
288;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Harry Potter"",""Definitely."""
289;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""And what of your activities outside the classroom?  Do they bring you satisfaction?"""
290;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Harry Potter"",""Sir?"""
291;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""I notice you spend a great deal of time with Miss Granger.  One can't help but wonder if --"""
292;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Harry Potter"",""No!  I mean... she's brilliant. And we're friends.  But... no."""
293;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""Forgive me, Harry, I..."""
294;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""... I was merely curious. In any event, I'm sure you're wondering why I've summoned you here tonight.  The answer lies here."""
295;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""What you see before you are memories.  In this case pertaining to one individual:  Voldemort.  Or as he was known then... Tom Riddle."""
296;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""This vial contains a most particular memory -- of the day I first met him.  I'd like you to see it.  If you would..."""
297;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Mrs. Cole"",""I must confess to a bit of confusion upon receiving your letter, Mr. Dumbledore.  In all the years Tom's been here, he's never once had a family visitor. Frankly, I was stunned to find that someone knew of his existence."""
298;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""I am not family.  But his name has been known to me since birth."""
299;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Mrs. Cole"",""I see..."""
300;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Mrs. Cole"",""I think I should tell you.  He's a funny boy -- Tom.  Odd.  There have been incidents with the other children.  Nasty things."""
301;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""Perhaps you could give me an example."""
302;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Mrs. Cole"",""You've got a visitor, Tom."""
303;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""How do you do, Tom."""
304;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Mrs. Cole"",""Well, I'll leave you two to yourselves."""
305;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Tom Riddle"",""Don't."""
306;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""As you wish."""
307;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Tom Riddle"",""You're the doctor, aren't you?"""
308;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""No.  I am a Professor."""
309;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Tom Riddle"",""I don't believe you.  I hear Mrs. Cole talking, her and the rest of the staff.  They want me looked at.  They think I'm different."""
310;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""Perhaps they're right."""
311;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Tom Riddle"",""I'm not mad."""
312;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""Hogwarts is not a place for mad people."""
313;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""It's a school.  A school of... magic."""
314;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""You can do things, can't you, Tom? Things the other children can't."""
315;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Tom Riddle"",""Yes."""
316;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""Tell me some of the things you can do, Tom."""
317;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Tom Riddle"",""I can make things move -- without touching them.  I can make animals do what I want without training them.  I can make bad things happen to people who are mean to me.  I can make them hurt... if I want."""
318;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Tom Riddle"",""Who are you?"""
319;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""I'm like you, Tom.  Different."""
320;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Tom Riddle"",""Prove it."""
321;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""I think there is something trying to get out of your wardrobe, Tom. Open it.  Open.  It."""
322;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""Take it out."""
323;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""Is there anything in that box you ought not to have?"""
324;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""Why did you want these things, Tom?"""
325;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Tom Riddle"",""I like having things that belonged to other people.  It makes me feel ... close to them."""
326;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""Thievery is not tolerated at Hogwarts.  At Hogwarts, you will be taught not only how to use magic, but to control it. Understood? I'll be going now, Tom.  Leave your window open tonight.  An owl will bring you a message.  Read it carefully."""
327;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Tom Riddle"",""I can speak to snakes too."""
328;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Tom Riddle"",""They find me.  Whisper things.  Is that normal.  For someone like me?"""
329;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""It is unusual.  But not unheard of."""
330;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Harry Potter"",""Did you know, sir?  Then?"""
331;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""Did I know that I had just met the most dangerous Dark Wizard of all time?  No.  Had I..."""
332;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""Over time, while here at Hogwarts, Tom Riddle grew close to one particular teacher.  Can you guess which teacher that might be?"""
333;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Harry Potter"",""You didn't bring Professor Slughorn back simply to teach Potions, did you, sir?"""
334;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""No.  I did not.  You see, Professor Slughorn possesses something I desire very dearly. And he will not part with it easily... I'd rather not divulge any more just yet, Harry.  But I promise. In time you will know everything."""
335;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Harry Potter"",""You said Professor Slughorn would try to collect me."""
336;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""I did."""
337;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Harry Potter"",""Do you want me to let him?"""
338;"Harry Potter and the Half-Blood Prince,""The Secret Riddle"",""Albus Dumbledore"",""Yes."""
339;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Harry Potter"",""All right!  Queue up!  Excuse me..."""
340;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Ginny Weasley"",""Shut It!"""
341;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Harry Potter"",""Thanks.  All right.  This morning I'll be putting you all through a few drills to assess your strengths.  But know this:  Just because you made the team last year does not guarantee you a spot this year.  Is that clear?"""
342;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Cormac McLaggen"",""No hard feelings, Weasley, alright?"""
343;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Ron Weasley"",""Hard feelings?"""
344;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Cormac McLaggen"",""I'll be going out for Keeper as well.  Nothing personal."""
345;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Ron Weasley"",""Really?  Strapping guy like you, you've got a Beater's build, don't you think?  Keeper needs to be agile, quick --"""
346;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Cormac McLaggen"",""I like my chances.  Say... think you could introduce me to your friend Granger?  Wouldn't mind getting on a first name basis, know what I mean?"""
347;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Harry Potter"",""All right.  Cormac.  Ron.  It's down to you two for Keeper.  We'll decide it with a shootout. Demelza, you'll bring the Quaffle up against Cormac.  Ginny, you'll take on Ron."""
348;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Cormac McLaggen"",""Hang on.  She's his sister.  How do I know she won't toss him a floater?"""
349;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Ginny Weasley"",""Piss off, Cormac.  How 'bout I toss you a floater?"""
350;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Harry Potter"",""Quiet!  I'm Captain.  We do it my way.  Now line up.  On three. One.  Two... Three!"""
351;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Harry Potter"",""C'mon, Ron..."""
352;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Lavender Brown"",""Isn't he brilliant?"""
353;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Ron Weasley"",""Have to admit, thought I was going to miss that last one.  Hope Cormac's not taking it too hard."""
354;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Ron Weasley"",""Has a bit of a thing for you, Hermione.  Cormac."""
355;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Hermione Granger"",""He's vile."""
356;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Harry Potter"",""Ever heard of this spell?"""
357;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Hermione Granger"",""No I have not. And if you had a shred of self-respect you would turn that book in."""
358;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Ron Weasley"",""Not bloody likely.  He's top of the class.  Even better than you, Hermione.  Slughorn thinks he's a genius."""
359;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Ron Weasley"",""What?"""
360;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Hermione Granger"",""I'd like to know just whose book that was.  Let's take a look, shall we?"""
361;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Harry Potter"",""No."""
362;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Hermione Granger"",""Why not?"""
363;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Harry Potter"",""It's... old.  The binding is fragile."""
364;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Hermione Granger"",""The binding is fragile?"""
365;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Ginny Weasley"",""Who's the Half-Blood Prince?"""
366;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Hermione Granger"",""The who?"""
367;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Ron Weasley"",""The who?"""
368;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Ginny Weasley"",""That's what it says.  Right here. 'This Book is the Property of the Half-Blood Prince.'"""
369;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Hermione Granger"",""For weeks you carry around this book, practically sleep with it... and you have no desire to find out who The Half-Blood Prince is?"""
370;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Harry Potter"",""I didn't say I wasn't curious. And, by the way, I don't sleep with it."""
371;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Ron Weasley"",""Yeah. Right. Well, it's true.  I like a nice chat before I go to bed.  Now you're always reading that bloody book.  It's like being with Hermione."""
372;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Hermione Granger"",""Well, I was curious.  So I went to"""
373;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Harry Potter"",""The library."""
374;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Ron Weasley"",""The library."""
375;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Harry Potter"",""And?"""
376;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Hermione Granger"",""And... nothing.  There's no reference to the Half-Blood Prince anywhere."""
377;"Harry Potter and the Half-Blood Prince,""Hermione's Helping Hand"",""Harry Potter"",""Good.  That settles it then."""
378;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Rubeus Hagrid"",""Hey, you three!"""
379;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Hermione Granger"",""What've you got there, Hagrid?"""
380;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Rubeus Hagrid"",""Stinksap.  Burn the whiskers right off yer chin.  Trees 'ere are drippin' with it."""
381;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Hermione Granger"",""Stinksap?  You're not sick, are you?"""
382;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Rubeus Hagrid"",""It's not fer me.  It's fer Aragog. Yeh remember Aragog, don' yeh?"""
383;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Ron Weasley"",""Spider?  About six feet tall?  Ten feet wide?"""
384;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Rubeus Hagrid"",""Tha's the one.  He's taken ill. I'm hopin' ter nurse 'im back. Keep yer fingers crossed."""
385;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Ron Weasley"",""Barking.  Does he not remember that raving arachnid tried to eat us? What?"""
386;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Hermione Granger"",""The Aurors. I know they're here to protect us, but... somehow I don't feel any safer."""
387;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Horace Slughorn"",""Filius!  I was hoping to find you at the Three Broomsticks."""
388;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Filius Flitwick"",""Emergency choir practice, I'm afraid, Horace."""
389;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Harry Potter"",""Who's up for a Butterbeer?"""
390;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Harry Potter"",""No.  Over here."""
391;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Harry Potter"",""No, no.  Sit next to me."""
392;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Ron Weasley"",""O-kay."""
393;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Skinny kid"",""What'll we have?"""
394;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Hermione Granger"",""Three Butterbeers.  Splash of ginger in mine, please."""
395;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Ron Weasley"",""Aw, bloody hell..."""
396;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Hermione Granger"",""Oh, honestly, Ronald.  They're just holding hands..."""
397;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Hermione Granger"",""And snogging."""
398;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Ron Weasley"",""I'd like to leave."""
399;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Hermione Granger"",""Leave?  You can't be serious."""
400;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Ron Weasley"",""That happens to be my sister."""
401;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Hermione Granger"",""So?  What if she looked over here and saw you snogging me?  Would you expect her to get up and leave?"""
402;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Horace Slughorn"",""Harry, m'boy!"""
403;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Harry Potter"",""Hello, sir.  Wonderful to see you."""
404;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Harry Potter"",""So what brings you here, sir?"""
405;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Horace Slughorn"",""Oh, the Three Broomsticks and I go way back.  Longer than I'd care to admit.  In fact, I remember when it was simply One Broomstick!"""
406;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Horace Slughorn"",""Oops!  All hands on deck, Granger!"""
407;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Horace Slughorn"",""Listen, m'boy.  In the old days, I used to throw together the occasional supper and invite a select student or two.  Would you be game?"""
408;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Harry Potter"",""I'd consider it an honor, sir."""
409;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Horace Slughorn"",""You'd be welcome too, Granger."""
410;"Harry Potter and the Half-Blood Prince,""Cursed Necklace"",""Hermione Granger"",""Be delighted, sir."""
